"StichtagDatJahr","SexCd","SexKurz","QuarSort","QuarLang","StatZoneSort","StatZoneLang","AnzGebuWir"
2013,"2","Weiblich",91,"Albisrieden",9105,"In der Ey",23
2013,"1","Männlich",91,"Albisrieden",9105,"In der Ey",18
2013,"2","Weiblich",91,"Albisrieden",9106,"Mühlezelgstrasse",17
2013,"1","Männlich",91,"Albisrieden",9106,"Mühlezelgstrasse",13
2013,"2","Weiblich",91,"Albisrieden",9107,"Letzigraben",9
2013,"1","Männlich",91,"Albisrieden",9107,"Letzigraben",14
2013,"2","Weiblich",91,"Albisrieden",9108,"Sackzelg",4
2013,"1","Männlich",91,"Albisrieden",9108,"Sackzelg",11
2013,"2","Weiblich",91,"Albisrieden",9109,"Espenhof",25
2013,"1","Männlich",91,"Albisrieden",9109,"Espenhof",23
2013,"2","Weiblich",92,"Altstetten",9201,"Dunkelhölzli",17
2013,"1","Männlich",92,"Altstetten",9201,"Dunkelhölzli",5
2013,"2","Weiblich",92,"Altstetten",9202,"Loogarten",20
2013,"1","Männlich",92,"Altstetten",9202,"Loogarten",31
2013,"2","Weiblich",92,"Altstetten",9203,"Eichbühl",13
2013,"1","Männlich",92,"Altstetten",9203,"Eichbühl",10
2013,"2","Weiblich",92,"Altstetten",9204,"Buchlern",15
2013,"1","Männlich",92,"Altstetten",9204,"Buchlern",13
2013,"2","Weiblich",92,"Altstetten",9205,"Dachslern",24
2013,"1","Männlich",92,"Altstetten",9205,"Dachslern",16
2013,"2","Weiblich",92,"Altstetten",9206,"Bachmatt",17
2013,"1","Männlich",92,"Altstetten",9206,"Bachmatt",14
2013,"2","Weiblich",92,"Altstetten",9207,"Werdhölzli",7
2013,"1","Männlich",92,"Altstetten",9207,"Werdhölzli",2
2013,"2","Weiblich",92,"Altstetten",9208,"Hardhof",8
2013,"1","Männlich",92,"Altstetten",9208,"Hardhof",4
2013,"2","Weiblich",92,"Altstetten",9209,"Altstetterplatz",10
2013,"1","Männlich",92,"Altstetten",9209,"Altstetterplatz",12
2013,"2","Weiblich",92,"Altstetten",9210,"Calanda",14
2013,"1","Männlich",92,"Altstetten",9210,"Calanda",7
2013,"2","Weiblich",92,"Altstetten",9211,"Zwyssig",9
2013,"1","Männlich",92,"Altstetten",9211,"Zwyssig",10
2013,"2","Weiblich",92,"Altstetten",9212,"Grimsel",8
2013,"1","Männlich",92,"Altstetten",9212,"Grimsel",14
2013,"2","Weiblich",92,"Altstetten",9213,"Edelweiss",9
2013,"1","Männlich",92,"Altstetten",9213,"Edelweiss",9
2013,"2","Weiblich",92,"Altstetten",9214,"Letzigrund",9
2013,"1","Männlich",92,"Altstetten",9214,"Letzigrund",11
2013,"2","Weiblich",92,"Altstetten",9215,"Juchhof",3
2013,"1","Männlich",92,"Altstetten",9215,"Juchhof",5
2013,"2","Weiblich",92,"Altstetten",9216,"Grünaustrasse",12
2013,"1","Männlich",92,"Altstetten",9216,"Grünaustrasse",8
2013,"2","Weiblich",101,"Höngg",10101,"Riedhof",12
2013,"1","Männlich",101,"Höngg",10101,"Riedhof",12
2013,"2","Weiblich",101,"Höngg",10102,"Hönggerberg",16
2013,"1","Männlich",101,"Höngg",10102,"Hönggerberg",15
2013,"2","Weiblich",101,"Höngg",10103,"Imbisbühlstrasse",19
2013,"1","Männlich",101,"Höngg",10103,"Imbisbühlstrasse",27
2013,"2","Weiblich",101,"Höngg",10104,"Werdinsel",12
2013,"1","Männlich",101,"Höngg",10104,"Werdinsel",20
2013,"2","Weiblich",101,"Höngg",10106,"Bauherrenstrasse",12
2013,"1","Männlich",101,"Höngg",10106,"Bauherrenstrasse",8
2013,"2","Weiblich",101,"Höngg",10107,"Grossmannstrasse",11
2013,"1","Männlich",101,"Höngg",10107,"Grossmannstrasse",15
2013,"2","Weiblich",101,"Höngg",10108,"Waidbad",11
2013,"1","Männlich",101,"Höngg",10108,"Waidbad",11
2013,"2","Weiblich",101,"Höngg",10109,"Rütihof",15
2013,"1","Männlich",101,"Höngg",10109,"Rütihof",19
2013,"2","Weiblich",101,"Höngg",10110,"Gsteigstrasse",13
2013,"1","Männlich",101,"Höngg",10110,"Gsteigstrasse",8
2013,"2","Weiblich",102,"Wipkingen",10201,"Waidspital",2
2013,"1","Männlich",102,"Wipkingen",10201,"Waidspital",5
2013,"2","Weiblich",102,"Wipkingen",10202,"Im Sydefädeli",11
2013,"1","Männlich",102,"Wipkingen",10202,"Im Sydefädeli",21
2013,"2","Weiblich",102,"Wipkingen",10203,"Zschokkestrasse",9
2013,"1","Männlich",102,"Wipkingen",10203,"Zschokkestrasse",9
2013,"2","Weiblich",102,"Wipkingen",10204,"Rosengartenstrasse",7
2013,"1","Männlich",102,"Wipkingen",10204,"Rosengartenstrasse",10
2013,"2","Weiblich",102,"Wipkingen",10205,"Röschibachstrasse",17
2013,"1","Männlich",102,"Wipkingen",10205,"Röschibachstrasse",11
2013,"2","Weiblich",102,"Wipkingen",10206,"Schubertstrasse",23
2013,"1","Männlich",102,"Wipkingen",10206,"Schubertstrasse",24
2013,"2","Weiblich",102,"Wipkingen",10207,"Letten",11
2013,"1","Männlich",102,"Wipkingen",10207,"Letten",11
2013,"2","Weiblich",111,"Affoltern",11101,"Mühlacker",42
2013,"1","Männlich",111,"Affoltern",11101,"Mühlacker",40
2013,"2","Weiblich",111,"Affoltern",11102,"Holzerhurd",10
2013,"1","Männlich",111,"Affoltern",11102,"Holzerhurd",7
2013,"2","Weiblich",111,"Affoltern",11103,"Zehntenhausplatz",44
2013,"1","Männlich",111,"Affoltern",11103,"Zehntenhausplatz",28
2013,"2","Weiblich",111,"Affoltern",11104,"Lerchenberg",25
2013,"1","Männlich",111,"Affoltern",11104,"Lerchenberg",38
2013,"2","Weiblich",111,"Affoltern",11105,"Schützenmatt",20
2013,"1","Männlich",111,"Affoltern",11105,"Schützenmatt",6
2013,"2","Weiblich",111,"Affoltern",11106,"Hürst",28
2013,"1","Männlich",111,"Affoltern",11106,"Hürst",13
2013,"2","Weiblich",111,"Affoltern",11107,"Reckenholz",17
2013,"1","Männlich",111,"Affoltern",11107,"Reckenholz",22
2013,"2","Weiblich",115,"Oerlikon",11501,"Neu-Oerlikon",45
2013,"1","Männlich",115,"Oerlikon",11501,"Neu-Oerlikon",40
2013,"2","Weiblich",115,"Oerlikon",11502,"Holunderhof",11
2013,"1","Männlich",115,"Oerlikon",11502,"Holunderhof",5
2013,"2","Weiblich",115,"Oerlikon",11503,"Albin Zollinger-Platz",14
2013,"1","Männlich",115,"Oerlikon",11503,"Albin Zollinger-Platz",20
2013,"2","Weiblich",115,"Oerlikon",11504,"Marktplatz Oerlikon",9
2013,"1","Männlich",115,"Oerlikon",11504,"Marktplatz Oerlikon",4
2013,"2","Weiblich",115,"Oerlikon",11505,"Tramdepot",15
2013,"1","Männlich",115,"Oerlikon",11505,"Tramdepot",9
2013,"2","Weiblich",115,"Oerlikon",11506,"Messegelände",11
2013,"1","Männlich",115,"Oerlikon",11506,"Messegelände",13
2013,"2","Weiblich",115,"Oerlikon",11507,"Magdalenenstrasse",12
2013,"1","Männlich",115,"Oerlikon",11507,"Magdalenenstrasse",16
2013,"2","Weiblich",115,"Oerlikon",11508,"Berninaplatz",9
2013,"1","Männlich",115,"Oerlikon",11508,"Berninaplatz",9
2013,"2","Weiblich",115,"Oerlikon",11509,"Gorwiden",9
2013,"1","Männlich",115,"Oerlikon",11509,"Gorwiden",11
2013,"2","Weiblich",115,"Oerlikon",11510,"Murwiesenstrasse",4
2013,"1","Männlich",115,"Oerlikon",11510,"Murwiesenstrasse",1
2013,"2","Weiblich",119,"Seebach",11901,"Köschenrüti",15
2013,"1","Männlich",119,"Seebach",11901,"Köschenrüti",24
2013,"2","Weiblich",119,"Seebach",11902,"Schwandenholz",19
2013,"1","Männlich",119,"Seebach",11902,"Schwandenholz",17
2013,"2","Weiblich",119,"Seebach",11903,"Felsenrain",4
2013,"1","Männlich",119,"Seebach",11903,"Felsenrain",14
2013,"2","Weiblich",119,"Seebach",11904,"Höhenring",28
2013,"1","Männlich",119,"Seebach",11904,"Höhenring",34
2013,"2","Weiblich",119,"Seebach",11905,"Ausserdorfstrasse",3
2013,"1","Männlich",119,"Seebach",11905,"Ausserdorfstrasse",2
2013,"2","Weiblich",119,"Seebach",11906,"Eichrain",22
2013,"1","Männlich",119,"Seebach",11906,"Eichrain",29
2013,"2","Weiblich",119,"Seebach",11907,"Ettenfeld",6
2013,"1","Männlich",119,"Seebach",11907,"Ettenfeld",9
2013,"2","Weiblich",119,"Seebach",11908,"Grünhaldenstrasse",8
2013,"1","Männlich",119,"Seebach",11908,"Grünhaldenstrasse",11
2013,"2","Weiblich",119,"Seebach",11909,"Leutschenbach",17
2013,"1","Männlich",119,"Seebach",11909,"Leutschenbach",18
2013,"2","Weiblich",121,"Saatlen",12101,"Hagenholz",12
2013,"1","Männlich",121,"Saatlen",12101,"Hagenholz",13
2013,"2","Weiblich",121,"Saatlen",12102,"Dreispitz",26
2013,"1","Männlich",121,"Saatlen",12102,"Dreispitz",18
2013,"2","Weiblich",121,"Saatlen",12103,"Auzelg",6
2013,"1","Männlich",121,"Saatlen",12103,"Auzelg",9
2013,"2","Weiblich",122,"Schwamendingen-Mitte",12201,"Tulpenstrasse",16
2013,"1","Männlich",122,"Schwamendingen-Mitte",12201,"Tulpenstrasse",17
2013,"2","Weiblich",122,"Schwamendingen-Mitte",12202,"Bocklerstrasse",4
2013,"1","Männlich",122,"Schwamendingen-Mitte",12202,"Bocklerstrasse",11
2013,"2","Weiblich",122,"Schwamendingen-Mitte",12203,"Auhof",14
2013,"1","Männlich",122,"Schwamendingen-Mitte",12203,"Auhof",17
2013,"2","Weiblich",122,"Schwamendingen-Mitte",12204,"Schürgistrasse",24
2013,"1","Männlich",122,"Schwamendingen-Mitte",12204,"Schürgistrasse",23
2013,"2","Weiblich",122,"Schwamendingen-Mitte",12205,"Roswiesenstrasse",14
2013,"1","Männlich",122,"Schwamendingen-Mitte",12205,"Roswiesenstrasse",15
2013,"2","Weiblich",123,"Hirzenbach",12301,"Kronwiesenstrasse",5
2013,"1","Männlich",123,"Hirzenbach",12301,"Kronwiesenstrasse",10
2013,"2","Weiblich",123,"Hirzenbach",12302,"Hirzenbachstrasse",25
2013,"1","Männlich",123,"Hirzenbach",12302,"Hirzenbachstrasse",22
2013,"2","Weiblich",123,"Hirzenbach",12303,"Mattenhof",30
2013,"1","Männlich",123,"Hirzenbach",12303,"Mattenhof",28
2013,"2","Weiblich",123,"Hirzenbach",12304,"Probsteistrasse",5
2013,"1","Männlich",123,"Hirzenbach",12304,"Probsteistrasse",12
2012,"2","Weiblich",11,"Rathaus",1101,"Zähringerstrasse",5
2012,"1","Männlich",11,"Rathaus",1101,"Zähringerstrasse",2
2012,"2","Weiblich",11,"Rathaus",1102,"Prediger",6
2012,"1","Männlich",11,"Rathaus",1102,"Prediger",4
2012,"2","Weiblich",11,"Rathaus",1103,"Grossmünster",3
2012,"1","Männlich",11,"Rathaus",1103,"Grossmünster",6
2012,"2","Weiblich",11,"Rathaus",1104,"Oberdorf",2
2012,"1","Männlich",11,"Rathaus",1104,"Oberdorf",3
2012,"2","Weiblich",13,"Lindenhof",1301,"Schipfe",1
2012,"1","Männlich",13,"Lindenhof",1301,"Schipfe",3
2012,"2","Weiblich",13,"Lindenhof",1302,"Münsterhof",4
2012,"1","Männlich",13,"Lindenhof",1302,"Münsterhof",1
2012,"2","Weiblich",13,"Lindenhof",1303,"Stadthaus",0
2012,"1","Männlich",14,"City",1402,"Sihlporte",1
2012,"2","Weiblich",14,"City",1403,"Selnaustrasse",1
2012,"2","Weiblich",21,"Wollishofen",2101,"Bahnhof Wollishofen",2
2012,"1","Männlich",21,"Wollishofen",2101,"Bahnhof Wollishofen",3
2012,"2","Weiblich",21,"Wollishofen",2102,"Bellariastrasse",21
2012,"1","Männlich",21,"Wollishofen",2102,"Bellariastrasse",14
2012,"2","Weiblich",21,"Wollishofen",2103,"Muggenbühl",7
2012,"1","Männlich",21,"Wollishofen",2103,"Muggenbühl",7
2012,"2","Weiblich",21,"Wollishofen",2104,"Morgental",10
2012,"1","Männlich",21,"Wollishofen",2104,"Morgental",8
2012,"1","Männlich",21,"Wollishofen",2105,"Manegg",2
2012,"2","Weiblich",21,"Wollishofen",2106,"Waschanstalt",2
2012,"1","Männlich",21,"Wollishofen",2106,"Waschanstalt",1
2012,"2","Weiblich",21,"Wollishofen",2107,"Auf der Egg",10
2012,"1","Männlich",21,"Wollishofen",2107,"Auf der Egg",18
2012,"2","Weiblich",21,"Wollishofen",2108,"Kalchbühl",16
2012,"1","Männlich",21,"Wollishofen",2108,"Kalchbühl",18
2012,"2","Weiblich",21,"Wollishofen",2109,"Entlisberg",16
2012,"1","Männlich",21,"Wollishofen",2109,"Entlisberg",15
2012,"2","Weiblich",21,"Wollishofen",2110,"Verenastrasse",6
2012,"1","Männlich",21,"Wollishofen",2110,"Verenastrasse",5
2012,"2","Weiblich",21,"Wollishofen",2111,"Seeblickstrasse",3
2012,"1","Männlich",21,"Wollishofen",2111,"Seeblickstrasse",7
2012,"2","Weiblich",23,"Leimbach",2301,"Höckler",13
2012,"1","Männlich",23,"Leimbach",2301,"Höckler",12
2012,"2","Weiblich",23,"Leimbach",2302,"Marbachweg",13
2012,"1","Männlich",23,"Leimbach",2302,"Marbachweg",9
2012,"2","Weiblich",23,"Leimbach",2303,"Sihlweidstrasse",13
2012,"1","Männlich",23,"Leimbach",2303,"Sihlweidstrasse",14
2012,"2","Weiblich",24,"Enge",2401,"Parkring",8
2012,"1","Männlich",24,"Enge",2401,"Parkring",5
2012,"2","Weiblich",24,"Enge",2402,"Kongresshaus",6
2012,"1","Männlich",24,"Enge",2402,"Kongresshaus",9
2012,"2","Weiblich",24,"Enge",2403,"Belvoir-Park",11
2012,"1","Männlich",24,"Enge",2403,"Belvoir-Park",5
2012,"2","Weiblich",24,"Enge",2404,"Museum Rietberg",22
2012,"1","Männlich",24,"Enge",2404,"Museum Rietberg",18
2012,"2","Weiblich",24,"Enge",2405,"Rieterplatz",12
2012,"1","Männlich",24,"Enge",2405,"Rieterplatz",15
2012,"1","Männlich",24,"Enge",2406,"Gartenstrasse",2
2012,"2","Weiblich",31,"Alt-Wiedikon",3101,"Höfliweg",33
2012,"1","Männlich",31,"Alt-Wiedikon",3101,"Höfliweg",21
2012,"2","Weiblich",31,"Alt-Wiedikon",3102,"Goldbrunnenplatz",8
2012,"1","Männlich",31,"Alt-Wiedikon",3102,"Goldbrunnenplatz",20
2012,"2","Weiblich",31,"Alt-Wiedikon",3103,"Gotthelfstrasse",8
2012,"1","Männlich",31,"Alt-Wiedikon",3103,"Gotthelfstrasse",14
2012,"2","Weiblich",31,"Alt-Wiedikon",3104,"Manesseplatz",27
2012,"1","Männlich",31,"Alt-Wiedikon",3104,"Manesseplatz",23
2012,"2","Weiblich",31,"Alt-Wiedikon",3105,"Binz",20
2012,"1","Männlich",31,"Alt-Wiedikon",3105,"Binz",22
2012,"2","Weiblich",31,"Alt-Wiedikon",3106,"Saalsporthalle",23
2012,"1","Männlich",31,"Alt-Wiedikon",3106,"Saalsporthalle",19
2012,"2","Weiblich",33,"Friesenberg",3301,"Heuried",7
2012,"1","Männlich",33,"Friesenberg",3301,"Heuried",7
2012,"2","Weiblich",33,"Friesenberg",3302,"Gehrenholz",5
2012,"1","Männlich",33,"Friesenberg",3302,"Gehrenholz",5
2012,"2","Weiblich",33,"Friesenberg",3303,"Uetliberg",9
2012,"1","Männlich",33,"Friesenberg",3303,"Uetliberg",6
2012,"2","Weiblich",33,"Friesenberg",3304,"Strassenverkehrsamt",5
2012,"1","Männlich",33,"Friesenberg",3304,"Strassenverkehrsamt",3
2012,"2","Weiblich",33,"Friesenberg",3305,"Albisgüetli",12
2012,"1","Männlich",33,"Friesenberg",3305,"Albisgüetli",9
2012,"2","Weiblich",33,"Friesenberg",3306,"Triemli",5
2012,"1","Männlich",33,"Friesenberg",3306,"Triemli",10
2012,"2","Weiblich",34,"Sihlfeld",3401,"Schaufelbergerstrasse",16
2012,"1","Männlich",34,"Sihlfeld",3401,"Schaufelbergerstrasse",26
2012,"2","Weiblich",34,"Sihlfeld",3402,"Friedhof Sihlfeld",7
2012,"1","Männlich",34,"Sihlfeld",3402,"Friedhof Sihlfeld",9
2012,"2","Weiblich",34,"Sihlfeld",3403,"Brahmsstrasse",12
2012,"1","Männlich",34,"Sihlfeld",3403,"Brahmsstrasse",20
2012,"2","Weiblich",34,"Sihlfeld",3404,"Fritschistrasse",12
2012,"1","Männlich",34,"Sihlfeld",3404,"Fritschistrasse",23
2012,"2","Weiblich",34,"Sihlfeld",3405,"Idaplatz",23
2012,"1","Männlich",34,"Sihlfeld",3405,"Idaplatz",23
2012,"2","Weiblich",34,"Sihlfeld",3406,"Zwinglihaus",18
2012,"1","Männlich",34,"Sihlfeld",3406,"Zwinglihaus",24
2012,"2","Weiblich",34,"Sihlfeld",3407,"Bahnhof Wiedikon",16
2012,"1","Männlich",34,"Sihlfeld",3407,"Bahnhof Wiedikon",16
2012,"2","Weiblich",34,"Sihlfeld",3408,"Sihlhölzli",21
2012,"1","Männlich",34,"Sihlfeld",3408,"Sihlhölzli",20
2012,"2","Weiblich",41,"Werd",4101,"Kalkbreite",8
2012,"1","Männlich",41,"Werd",4101,"Kalkbreite",12
2012,"2","Weiblich",41,"Werd",4102,"Werdplatz",4
2012,"1","Männlich",41,"Werd",4102,"Werdplatz",8
2012,"2","Weiblich",41,"Werd",4103,"Schöntalstrasse",14
2012,"1","Männlich",41,"Werd",4103,"Schöntalstrasse",17
2012,"2","Weiblich",42,"Langstrasse",4201,"Schöneggplatz",6
2012,"1","Männlich",42,"Langstrasse",4201,"Schöneggplatz",11
2012,"2","Weiblich",42,"Langstrasse",4202,"Bäckeranlage",11
2012,"1","Männlich",42,"Langstrasse",4202,"Bäckeranlage",9
2012,"2","Weiblich",42,"Langstrasse",4203,"Wengi",22
2012,"1","Männlich",42,"Langstrasse",4203,"Wengi",23
2012,"2","Weiblich",42,"Langstrasse",4204,"Bezirksgebäude",3
2012,"1","Männlich",42,"Langstrasse",4204,"Bezirksgebäude",3
2012,"2","Weiblich",42,"Langstrasse",4205,"Volkshaus",6
2012,"1","Männlich",42,"Langstrasse",4205,"Volkshaus",13
2012,"2","Weiblich",42,"Langstrasse",4206,"Kaserne",6
2012,"1","Männlich",42,"Langstrasse",4206,"Kaserne",7
2012,"2","Weiblich",44,"Hard",4401,"Schlachthof",8
2012,"1","Männlich",44,"Hard",4401,"Schlachthof",11
2012,"2","Weiblich",44,"Hard",4402,"Hardau",12
2012,"1","Männlich",44,"Hard",4402,"Hardau",13
2012,"2","Weiblich",44,"Hard",4403,"Bullingerhof",13
2012,"1","Männlich",44,"Hard",4403,"Bullingerhof",17
2012,"2","Weiblich",44,"Hard",4404,"Lochergut",11
2012,"1","Männlich",44,"Hard",4404,"Lochergut",8
2012,"2","Weiblich",44,"Hard",4405,"Güterbahnhof",19
2012,"1","Männlich",44,"Hard",4405,"Güterbahnhof",20
2012,"2","Weiblich",51,"Gewerbeschule",5101,"Josefswiese",18
2012,"1","Männlich",51,"Gewerbeschule",5101,"Josefswiese",23
2012,"2","Weiblich",51,"Gewerbeschule",5102,"Quellenstrasse",14
2012,"1","Männlich",51,"Gewerbeschule",5102,"Quellenstrasse",17
2012,"2","Weiblich",51,"Gewerbeschule",5103,"Kornhaus",2
2012,"1","Männlich",51,"Gewerbeschule",5103,"Kornhaus",1
2012,"2","Weiblich",51,"Gewerbeschule",5104,"Berufsschulen",1
2012,"1","Männlich",51,"Gewerbeschule",5104,"Berufsschulen",2
2012,"2","Weiblich",51,"Gewerbeschule",5105,"Ackerstrasse",13
2012,"1","Männlich",51,"Gewerbeschule",5105,"Ackerstrasse",7
2012,"2","Weiblich",51,"Gewerbeschule",5106,"Konradstrasse",4
2012,"1","Männlich",51,"Gewerbeschule",5106,"Konradstrasse",10
2012,"2","Weiblich",52,"Escher Wyss",5201,"Hardturm",3
2012,"1","Männlich",52,"Escher Wyss",5201,"Hardturm",3
2012,"2","Weiblich",52,"Escher Wyss",5202,"Technopark",6
2012,"1","Männlich",52,"Escher Wyss",5202,"Technopark",8
2012,"2","Weiblich",52,"Escher Wyss",5203,"Neue Hard",13
2012,"1","Männlich",52,"Escher Wyss",5203,"Neue Hard",11
2012,"1","Männlich",52,"Escher Wyss",5204,"KV-Business School",1
2012,"2","Weiblich",61,"Unterstrass",6101,"Nordheim",2
2012,"1","Männlich",61,"Unterstrass",6101,"Nordheim",7
2012,"2","Weiblich",61,"Unterstrass",6102,"Kiefernweg",13
2012,"1","Männlich",61,"Unterstrass",6102,"Kiefernweg",9
2012,"2","Weiblich",61,"Unterstrass",6103,"Allenmoos",1
2012,"1","Männlich",61,"Unterstrass",6103,"Allenmoos",5
2012,"2","Weiblich",61,"Unterstrass",6104,"Radio-Studio",6
2012,"1","Männlich",61,"Unterstrass",6104,"Radio-Studio",4
2012,"2","Weiblich",61,"Unterstrass",6105,"Steinkluppe",6
2012,"1","Männlich",61,"Unterstrass",6105,"Steinkluppe",12
2012,"2","Weiblich",61,"Unterstrass",6106,"Seminarstrasse",4
2012,"1","Männlich",61,"Unterstrass",6106,"Seminarstrasse",5
2012,"2","Weiblich",61,"Unterstrass",6107,"Guggach",10
2012,"1","Männlich",61,"Unterstrass",6107,"Guggach",10
2012,"2","Weiblich",61,"Unterstrass",6108,"Scheuchzerstrasse",21
2012,"1","Männlich",61,"Unterstrass",6108,"Scheuchzerstrasse",22
2012,"2","Weiblich",61,"Unterstrass",6109,"Irchel",12
2012,"1","Männlich",61,"Unterstrass",6109,"Irchel",10
2012,"2","Weiblich",61,"Unterstrass",6110,"Weinbergstrasse",11
2012,"1","Männlich",61,"Unterstrass",6110,"Weinbergstrasse",8
2012,"2","Weiblich",61,"Unterstrass",6111,"Krone",24
2012,"1","Männlich",61,"Unterstrass",6111,"Krone",26
2012,"2","Weiblich",61,"Unterstrass",6112,"Drahtschmidli",3
2012,"1","Männlich",61,"Unterstrass",6112,"Drahtschmidli",5
2012,"2","Weiblich",61,"Unterstrass",6113,"Beckenhof",9
2012,"1","Männlich",61,"Unterstrass",6113,"Beckenhof",18
2012,"2","Weiblich",63,"Oberstrass",6301,"Strickhof",1
2012,"1","Männlich",63,"Oberstrass",6301,"Strickhof",2
2012,"2","Weiblich",63,"Oberstrass",6302,"Letzistrasse",10
2012,"1","Männlich",63,"Oberstrass",6302,"Letzistrasse",7
2012,"2","Weiblich",63,"Oberstrass",6303,"Riedtli",5
2012,"1","Männlich",63,"Oberstrass",6303,"Riedtli",13
2012,"2","Weiblich",63,"Oberstrass",6304,"Culmannstrasse",15
2012,"1","Männlich",63,"Oberstrass",6304,"Culmannstrasse",13
2012,"2","Weiblich",63,"Oberstrass",6305,"Bolleystrasse",9
2012,"1","Männlich",63,"Oberstrass",6305,"Bolleystrasse",11
2012,"2","Weiblich",63,"Oberstrass",6306,"Rigiviertel",11
2012,"1","Männlich",63,"Oberstrass",6306,"Rigiviertel",17
2012,"2","Weiblich",63,"Oberstrass",6307,"Rigiblick",3
2012,"1","Männlich",63,"Oberstrass",6307,"Rigiblick",3
2012,"2","Weiblich",71,"Fluntern",7101,"Susenberg",11
2012,"1","Männlich",71,"Fluntern",7101,"Susenberg",13
2012,"2","Weiblich",71,"Fluntern",7102,"Keltenstrasse",7
2012,"1","Männlich",71,"Fluntern",7102,"Keltenstrasse",8
2012,"2","Weiblich",71,"Fluntern",7103,"Toblerstrasse",12
2012,"1","Männlich",71,"Fluntern",7103,"Toblerstrasse",16
2012,"2","Weiblich",71,"Fluntern",7104,"Hochstrasse",8
2012,"1","Männlich",71,"Fluntern",7104,"Hochstrasse",5
2012,"2","Weiblich",71,"Fluntern",7105,"Platte",9
2012,"1","Männlich",71,"Fluntern",7105,"Platte",3
2012,"2","Weiblich",71,"Fluntern",7106,"Zoo",3
2012,"1","Männlich",71,"Fluntern",7106,"Zoo",1
2012,"2","Weiblich",72,"Hottingen",7201,"Dolder",1
2012,"1","Männlich",72,"Hottingen",7201,"Dolder",1
2012,"2","Weiblich",72,"Hottingen",7202,"Sonnenberg",3
2012,"1","Männlich",72,"Hottingen",7202,"Sonnenberg",5
2012,"2","Weiblich",72,"Hottingen",7203,"Doldertal",8
2012,"1","Männlich",72,"Hottingen",7203,"Doldertal",2
2012,"2","Weiblich",72,"Hottingen",7204,"Kantonsschule",15
2012,"1","Männlich",72,"Hottingen",7204,"Kantonsschule",14
2012,"2","Weiblich",72,"Hottingen",7205,"Merkurplatz",12
2012,"1","Männlich",72,"Hottingen",7205,"Merkurplatz",14
2012,"2","Weiblich",72,"Hottingen",7206,"Carmenstrasse",13
2012,"1","Männlich",72,"Hottingen",7206,"Carmenstrasse",7
2012,"2","Weiblich",72,"Hottingen",7207,"Eidmattstrasse",16
2012,"1","Männlich",72,"Hottingen",7207,"Eidmattstrasse",21
2012,"2","Weiblich",73,"Hirslanden",7301,"Degenried",4
2012,"1","Männlich",73,"Hirslanden",7301,"Degenried",12
2012,"2","Weiblich",73,"Hirslanden",7302,"Klus",15
2012,"1","Männlich",73,"Hirslanden",7302,"Klus",13
2012,"2","Weiblich",73,"Hirslanden",7303,"Hegibach",20
2012,"1","Männlich",73,"Hirslanden",7303,"Hegibach",26
2012,"2","Weiblich",74,"Witikon",7401,"Buchzelgstrasse",18
2012,"1","Männlich",74,"Witikon",7401,"Buchzelgstrasse",8
2012,"2","Weiblich",74,"Witikon",7402,"Carl Spitteler-Strasse",5
2012,"1","Männlich",74,"Witikon",7402,"Carl Spitteler-Strasse",13
2012,"2","Weiblich",74,"Witikon",7403,"Eierbrecht",5
2012,"1","Männlich",74,"Witikon",7403,"Eierbrecht",4
2012,"2","Weiblich",74,"Witikon",7404,"Loorenstrasse",3
2012,"1","Männlich",74,"Witikon",7404,"Loorenstrasse",2
2012,"2","Weiblich",74,"Witikon",7405,"Glockenacker",4
2012,"1","Männlich",74,"Witikon",7405,"Glockenacker",5
2012,"2","Weiblich",74,"Witikon",7406,"Kienastenwies",6
2012,"1","Männlich",74,"Witikon",7406,"Kienastenwies",3
2012,"1","Männlich",74,"Witikon",7407,"Wiesliacher",6
2012,"2","Weiblich",81,"Seefeld",8101,"Seebad Utoquai",6
2012,"1","Männlich",81,"Seefeld",8101,"Seebad Utoquai",6
2012,"2","Weiblich",81,"Seefeld",8102,"Bellerive",24
2012,"1","Männlich",81,"Seefeld",8102,"Bellerive",9
2012,"2","Weiblich",81,"Seefeld",8103,"Tiefenbrunnen",17
2012,"1","Männlich",81,"Seefeld",8103,"Tiefenbrunnen",8
2012,"2","Weiblich",82,"Mühlebach",8201,"Kreuzstrasse",5
2012,"1","Männlich",82,"Mühlebach",8201,"Kreuzstrasse",10
2012,"2","Weiblich",82,"Mühlebach",8202,"Gemeinschaftszentrum",4
2012,"1","Männlich",82,"Mühlebach",8202,"Gemeinschaftszentrum",8
2012,"2","Weiblich",82,"Mühlebach",8203,"Wildbachstrasse",5
2012,"1","Männlich",82,"Mühlebach",8203,"Wildbachstrasse",13
2012,"2","Weiblich",82,"Mühlebach",8204,"Mühle",7
2012,"1","Männlich",82,"Mühlebach",8204,"Mühle",3
2012,"2","Weiblich",83,"Weinegg",8301,"Neumünster",1
2012,"1","Männlich",83,"Weinegg",8301,"Neumünster",5
2012,"2","Weiblich",83,"Weinegg",8302,"Botanischer Garten",3
2012,"1","Männlich",83,"Weinegg",8302,"Botanischer Garten",7
2012,"2","Weiblich",83,"Weinegg",8303,"Burghölzli",6
2012,"1","Männlich",83,"Weinegg",8303,"Burghölzli",6
2012,"2","Weiblich",83,"Weinegg",8304,"Rehalp",5
